"","State_FIPS_Code","County_FIPS_Code","Premature.death.Value","Poor.or.fair.health.Value","Poor.physical.health.days.Value","Poor.mental.health.days.Value","Low.birthweight.Value","Adult.smoking.Value","Adult.obesity.Value","Food.environment.index.Value","Physical.inactivity.Value","Access.to.exercise.opportunities.Value","Excessive.drinking.Value","Alcohol.impaired.driving.deaths.Value","Sexually.transmitted.infections.Value","Teen.births.Value","Primary.care.physicians.Value","Mental.health.providers.Value","Preventable.hospital.stays.Value","Population.estimate.Value","Percent.of.population.below.18.years.of.age","Percent.of.population.aged.65.years.and.older","Percent.of.population.that.is.non.Hispanic.African.American","Percent.of.population.that.is.American.Indian.or.Alaskan.Native","Percent.of.population.that.is.Asian","Percent.of.population.that.is.Native.Hawaiian.or.Other.Pacific.Islander","Percent.of.population.that.is.Hispanic","Percent.of.population.that.is.non.Hispanic.White","Population.that.is.not.proficient.in.English.Value","Percent.of.population.that.is.female","Population.living.in.a.rural.area.Value","Diabetes.Value","Other.primary.care.providers.Value"
"2330","42","099","7,800",0.122,3.4,3.8,0.08,0.183,0.329,8.2,0.289,0.639,0.183,0.421,"159.7",31.5,31,"24",61.29,"45,634",0.221,0.159,0.007,0.002,0.005,0.001,0.017,0.959,0.003,0.497,0.885,0.097,"18"
"2331","42","101","9,892",0.227,4.5,4.8,0.11,0.234,0.292,6.5,0.263,0.996,0.192,0.245,"1,264.5",51.2,70,"214",61.78,"1,560,297",0.222,0.125,0.414,0.008,0.072,0.001,0.136,0.358,0.056,0.527,0,0.123,"102"
"2332","42","103","5,952",0.145,3.6,3.8,0.08,0.172,0.294,8.4,0.221,0.825,0.178,0.289,"80.8",13.1,34,"85",55.29,"56,191",0.198,0.203,0.054,0.005,0.012,0,0.102,0.816,0.017,0.498,0.708,0.112,"20"
"2333","42","105","6,630",0.153,3.9,4.1,0.07,0.197,0.324,7.1,0.302,0.419,0.162,0.222,"176.4",40.5,51,"41",74.86,"17,206",0.212,0.218,0.004,0.004,0.003,0,0.011,0.97,0.002,0.5,1,0.118,"151"
"2334","42","107","8,925",0.145,3.6,4,0.08,0.195,0.347,7.9,0.286,0.703,0.172,0.234,"143.5",30.8,59,"64",65.99,"145,797",0.195,0.193,0.029,0.002,0.006,0,0.036,0.919,0.007,0.489,0.365,0.109,"51"
"2335","42","109","6,481",0.132,3.5,3.9,0.07,0.19,0.326,8.2,0.246,0.654,0.177,0.182,"176.4",19.2,45,"42",35.01,"40,323",0.219,0.166,0.01,0.002,0.007,0.001,0.022,0.952,0.008,0.506,0.668,0.099,"57"
"2336","42","111","7,321",0.148,3.7,4,0.07,0.189,0.345,7.5,0.293,0.724,0.171,0.493,"123.4",24.4,44,"87",68.94,"76,218",0.183,0.204,0.028,0.001,0.003,0,0.014,0.948,0.004,0.481,0.708,0.112,"59"
"2337","42","113","12,830",0.15,3.7,4,0.08,0.183,0.322,6.9,0.321,0.388,0.163,0.2,"557.2",23.1,NA,"16",60.05,"6,339",0.123,0.269,0.031,0.004,0.004,0,0.018,0.935,0.002,0.477,1,0.122,"32"
"2338","42","115","8,551",0.147,3.6,3.9,0.07,0.183,0.321,8.3,0.243,0.392,0.17,0.554,"121.8",27,35,"43",79.14,"41,920",0.197,0.2,0.005,0.002,0.004,0.001,0.018,0.964,0.003,0.496,0.84,0.113,"41"
"2339","42","117","6,981",0.151,3.7,4.1,0.07,0.201,0.31,7.9,0.27,0.527,0.171,0.286,"213.7",26.9,45,"104",71.57,"42,274",0.199,0.196,0.008,0.003,0.005,0,0.013,0.961,0.002,0.505,0.901,0.109,"66"
"2340","42","119","3,974",0.142,3.5,3.8,0.06,0.182,0.294,7.2,0.264,0.736,0.181,0.333,"129.0",14.2,87,"131",27.62,"44,874",0.181,0.161,0.067,0.005,0.016,0.001,0.057,0.846,0.01,0.45,0.428,0.098,"136"
"2341","42","121","7,585",0.146,3.6,4,0.07,0.204,0.34,7.8,0.256,0.657,0.166,0.231,"191.6",35.3,67,"110",82.75,"53,529",0.203,0.199,0.012,0.002,0.004,0,0.011,0.961,0.002,0.508,0.548,0.115,"86"
"2342","42","123","7,001",0.132,3.6,3.9,0.08,0.183,0.33,7.9,0.217,0.772,0.167,0.357,"177.4",27.2,56,"108",52.23,"40,703",0.198,0.207,0.005,0.003,0.004,0,0.009,0.971,0.004,0.498,0.55,0.115,"84"
"2343","42","125","7,053",0.134,3.5,3.7,0.07,0.194,0.288,7.8,0.267,0.838,0.189,0.341,"239.1",21.8,74,"96",75.97,"208,187",0.197,0.189,0.032,0.001,0.009,0,0.015,0.928,0.004,0.511,0.308,0.102,"63"
"2344","42","127","6,936",0.142,3.6,3.8,0.08,0.195,0.328,8.3,0.237,0.693,0.174,0.421,"71.2",17.6,48,"58",60.06,"51,401",0.176,0.207,0.032,0.003,0.006,0,0.042,0.909,0.005,0.469,0.881,0.116,"60"
"2345","42","129","6,719",0.127,3.5,3.9,0.08,0.185,0.284,7.7,0.252,0.825,0.169,0.352,"188.2",18.3,80,"136",68.83,"359,320",0.188,0.207,0.024,0.001,0.009,0,0.011,0.943,0.003,0.512,0.254,0.111,"62"
"2346","42","131","7,985",0.136,3.6,3.8,0.07,0.193,0.328,8.1,0.257,0.508,0.178,0.441,"124.4",30,57,"53",78.95,"28,131",0.205,0.184,0.008,0.002,0.005,0,0.018,0.956,0.003,0.496,0.835,0.103,"60"
"2347","42","133","5,993",0.14,3.4,3.9,0.08,0.181,0.319,8,0.231,0.779,0.172,0.383,"323.4",30.8,72,"99",48.11,"440,755",0.224,0.159,0.054,0.003,0.015,0.001,0.065,0.848,0.011,0.505,0.247,0.108,"65"
"2349","44","001","3,549",0.089,2.8,3.2,0.06,0.133,0.213,7.3,0.224,0.893,0.228,0.167,"197.4",6.7,185,"196",44.13,"49,060",0.196,0.188,0.01,0.002,0.018,0,0.024,0.932,0.022,0.518,0.011,0.081,"20"
"2350","44","003","6,389",0.118,3.5,3.7,0.07,0.149,0.277,7.7,0.227,0.92,0.193,0.509,"187.5",18.9,77,"266",54.9,"165,128",0.194,0.174,0.016,0.004,0.025,0.001,0.042,0.9,0.011,0.517,0.08,0.088,"75"
"2351","44","005","5,023",0.102,3,3.2,0.07,0.138,0.217,7.5,0.187,0.877,0.231,0.429,"225.5",13.9,87,"296",47.19,"82,358",0.185,0.193,0.035,0.005,0.018,0.001,0.053,0.867,0.015,0.509,0.121,0.088,"36"
"2352","44","007","6,091",0.164,3.7,3.8,0.08,0.161,0.276,7.2,0.262,0.951,0.187,0.359,"541.3",30.7,94,"411",54.16,"631,974",0.211,0.142,0.082,0.012,0.044,0.002,0.209,0.641,0.07,0.515,0.055,0.098,"96"
"2353","44","009","5,061",0.088,2.7,3.3,0.06,0.131,0.239,7.6,0.196,0.884,0.231,0.472,"251.7",8.3,94,"290",39.2,"126,653",0.18,0.179,0.012,0.009,0.021,0,0.03,0.913,0.005,0.517,0.308,0.083,"54"
"2355","45","001","9,587",0.194,4.2,4.2,0.1,0.205,0.342,5.8,0.295,0.638,0.141,0.538,"521.9",39.5,52,"48",51.76,"24,965",0.215,0.194,0.281,0.003,0.004,0,0.012,0.688,0.005,0.515,0.786,0.144,"36"
"2356","45","003","8,660",0.176,4.1,4.1,0.09,0.189,0.32,7.1,0.257,0.693,0.147,0.508,"350.7",41.3,37,"131",45.65,"164,753",0.221,0.175,0.247,0.005,0.009,0.001,0.054,0.67,0.014,0.515,0.37,0.12,"34"
"2357","45","005","11,106",0.293,5.1,4.7,0.1,0.25,0.404,5,0.336,0.005,0.121,0.429,"831.0",80.5,51,"113",69.35,"9,695",0.195,0.163,0.724,0.003,0.006,0,0.029,0.233,0.007,0.461,0.683,0.187,"62"
"2358","45","007","9,043",0.153,3.7,3.9,0.09,0.182,0.328,6.8,0.301,0.65,0.151,0.374,"526.5",49.4,69,"162",65.26,"192,810",0.233,0.17,0.163,0.003,0.009,0,0.035,0.777,0.009,0.517,0.379,0.117,"39"
"2359","45","009","10,292",0.238,4.6,4.3,0.11,0.208,0.411,5.3,0.344,0.396,0.125,0.222,"697.8",29,32,"33",42.55,"15,182",0.201,0.183,0.607,0.004,0.005,0.001,0.019,0.358,0.006,0.518,0.545,0.157,"72"
"2360","45","011","12,193",0.22,4.6,4.5,0.11,0.219,0.377,6.2,0.31,0.37,0.127,0.31,"589.8",55,32,"77",74.95,"21,959",0.253,0.159,0.436,0.006,0.007,0,0.025,0.512,0.007,0.523,0.825,0.156,"27"
"2361","45","013","5,646",0.126,3.3,3.4,0.09,0.147,0.225,7.5,0.157,0.804,0.188,0.365,"468.3",42.5,63,"119",39.85,"175,852",0.199,0.241,0.185,0.004,0.014,0.001,0.114,0.671,0.033,0.509,0.196,0.115,"64"
"2362","45","015","7,281",0.151,3.7,3.9,0.08,0.207,0.365,7.3,0.25,0.743,0.158,0.378,"397.8",43,35,"79",52.09,"198,205",0.244,0.123,0.245,0.007,0.025,0.002,0.061,0.639,0.016,0.502,0.29,0.103,"25"
"2363","45","017","7,500",0.198,4.1,4,0.1,0.199,0.362,7.3,0.296,0.1,0.138,0.234,"449.4",37.2,20,"20",32.96,"14,878",0.204,0.197,0.414,0.006,0.003,0.001,0.032,0.535,0.005,0.513,1,0.151,"7"
"2364","45","019","6,815",0.15,3.3,3.9,0.09,0.178,0.25,7.1,0.205,0.819,0.224,0.504,"685.4",35.5,128,"312",37.93,"381,015",0.202,0.145,0.282,0.004,0.016,0.001,0.051,0.634,0.013,0.516,0.109,0.108,"154"
"2365","45","021","10,472",0.197,4.3,4.2,0.12,0.22,0.346,6.7,0.341,0.636,0.146,0.321,"680.9",65.9,45,"54",60.34,"56,024",0.239,0.152,0.204,0.005,0.007,0.001,0.041,0.732,0.005,0.515,0.61,0.121,"50"
"2366","45","023","11,328",0.209,4.3,4.2,0.11,0.201,0.386,5.8,0.297,0.445,0.131,0.558,"777.4",67.2,31,"34",66.03,"32,337",0.23,0.167,0.368,0.005,0.005,0,0.018,0.59,0.001,0.515,0.718,0.142,"19"
"2367","45","025","10,349",0.237,4.6,4.3,0.12,0.252,0.344,6.1,0.298,0.47,0.143,0.356,"494.5",54.3,30,"82",67.21,"46,125",0.23,0.16,0.322,0.007,0.006,0.001,0.039,0.613,0.009,0.513,0.738,0.138,"13"
"2368","45","027","8,820",0.245,4.6,4.3,0.11,0.208,0.398,6.3,0.284,0.476,0.122,0.25,"596.7",49.2,32,"82",59.47,"34,113",0.204,0.198,0.481,0.003,0.006,0,0.03,0.473,0.009,0.507,0.857,0.164,"50"
"2369","45","029","11,712",0.216,4.5,4.4,0.11,0.221,0.396,5.8,0.306,0.406,0.134,0.337,"694.6",61.6,56,"87",70.06,"37,771",0.23,0.186,0.379,0.008,0.004,0,0.031,0.565,0.006,0.521,0.756,0.152,"53"
"2370","45","031","11,979",0.222,4.4,4.5,0.13,0.226,0.356,6.3,0.318,0.694,0.132,0.387,"780.8",55.7,56,"115",69.3,"67,799",0.231,0.165,0.408,0.004,0.005,0,0.02,0.553,0.005,0.528,0.578,0.142,"44"
"2371","45","033","11,346",0.258,5,4.6,0.13,0.249,0.386,5.4,0.36,0.551,0.123,0.167,"868.2",74.4,54,"80",67.82,"31,127",0.257,0.15,0.462,0.028,0.003,0,0.025,0.468,0.012,0.527,0.695,0.157,"61"
"2372","45","035","6,060",0.16,3.8,3.7,0.09,0.187,0.31,7.6,0.223,0.797,0.182,0.375,"419.0",35.1,41,"125",57.31,"148,469",0.255,0.117,0.254,0.007,0.018,0.001,0.049,0.649,0.011,0.512,0.195,0.101,"31"
"2373","45","037","7,834",0.18,3.8,3.8,0.09,0.195,0.323,7.3,0.269,0.486,0.144,0.542,"322.6",32.6,30,"34",52.84,"26,553",0.194,0.159,0.363,0.003,0.004,0.001,0.057,0.562,0.021,0.459,0.733,0.129,"19"
"2374","45","039","10,917",0.222,4.5,4.3,0.12,0.216,0.401,5.9,0.286,0.339,0.124,0.457,"577.8",48.8,43,"83",41.83,"22,976",0.205,0.18,0.584,0.003,0.003,0,0.019,0.378,0.005,0.522,0.783,0.168,"26"
"2375","45","041","10,074",0.208,4.1,3.9,0.12,0.21,0.366,6.1,0.273,0.577,0.132,0.294,"742.3",48.5,94,"187",72.54,"139,231",0.242,0.15,0.418,0.004,0.015,0,0.024,0.529,0.005,0.532,0.385,0.129,"74"
"2376","45","043","8,778",0.181,4.1,4.1,0.11,0.177,0.336,6.6,0.269,0.65,0.132,0.377,"505.1",50.6,58,"76",43.82,"60,773",0.2,0.241,0.322,0.003,0.005,0.001,0.032,0.63,0.008,0.524,0.415,0.146,"41"
"2377","45","045","7,049",0.157,3.8,3.8,0.09,0.171,0.285,7.1,0.234,0.821,0.159,0.393,"391.4",40.5,97,"179",35.44,"482,752",0.235,0.143,0.18,0.005,0.022,0.001,0.088,0.693,0.024,0.514,0.126,0.103,"86"
"2378","45","047","8,419",0.184,4.2,4,0.11,0.184,0.331,6.6,0.251,0.863,0.139,0.615,"791.3",50.2,105,"243",47.95,"69,520",0.231,0.171,0.316,0.005,0.01,0.001,0.058,0.604,0.02,0.532,0.398,0.127,"56"
"2379","45","049","9,795",0.219,4.4,4.1,0.12,0.213,0.414,6,0.325,0.346,0.141,0.4,"815.4",55.4,39,"69",79.26,"20,405",0.225,0.158,0.53,0.004,0.006,0,0.039,0.412,0.014,0.484,0.785,0.146,"34"
"2380","45","051","8,387",0.18,4.2,4.3,0.1,0.198,0.287,7.2,0.234,0.838,0.168,0.357,"453.1",41.6,61,"141",54.89,"298,832",0.193,0.205,0.133,0.006,0.012,0.002,0.061,0.772,0.021,0.515,0.304,0.118,"63"
"2381","45","053","9,052",0.25,4.8,4.3,0.11,0.22,0.386,7,0.272,0.685,0.138,0.241,"495.5",66.3,26,"37",71.75,"27,170",0.214,0.154,0.431,0.007,0.008,0.001,0.139,0.41,0.05,0.484,0.667,0.153,"40"
"2382","45","055","8,815",0.173,4,3.9,0.09,0.203,0.308,7.2,0.294,0.587,0.15,0.552,"368.9",46.9,59,"104",60.76,"63,161",0.236,0.164,0.247,0.004,0.007,0.001,0.042,0.687,0.008,0.515,0.577,0.124,"40"
"2383","45","057","9,103",0.191,3.9,3.9,0.1,0.203,0.326,6.9,0.239,0.545,0.151,0.369,"321.2",51.4,50,"44",51.26,"83,160",0.219,0.188,0.223,0.004,0.009,0.001,0.05,0.702,0.007,0.509,0.5,0.122,"42"
"2384","45","059","10,250",0.206,4.2,4.2,0.1,0.209,0.384,6.6,0.33,0.605,0.143,0.43,"489.3",58.7,57,"62",54.59,"66,533",0.224,0.167,0.255,0.004,0.004,0.001,0.044,0.683,0.011,0.515,0.642,0.134,"27"
"2385","45","061","10,852",0.26,4.6,4.3,0.14,0.241,0.439,6,0.307,0.029,0.126,0.304,"664.7",59.7,11,"93",63.49,"18,343",0.207,0.161,0.63,0.004,0.004,0,0.021,0.333,0.005,0.478,0.72,0.167,"27"
"2386","45","063","7,338",0.151,3.6,3.9,0.08,0.191,0.317,7.8,0.258,0.752,0.177,0.549,"362.8",39.5,60,"153",38.4,"277,888",0.237,0.142,0.147,0.005,0.017,0.001,0.058,0.757,0.017,0.511,0.253,0.1,"48"
"2387","45","065","10,214",0.192,4.1,4,0.14,0.189,0.34,6.8,0.319,0.972,0.133,0.727,"392.2",52,40,"61",29.21,"9,846",0.128,0.298,0.485,0.002,0.005,0.001,0.012,0.487,0.005,0.449,1,0.162,"30"
"2388","45","067","12,424",0.248,4.6,4.5,0.13,0.247,0.392,5.5,0.312,0.666,0.117,0.364,"893.5",69.5,37,"75",64.77,"31,933",0.234,0.171,0.559,0.007,0.007,0,0.027,0.392,0.011,0.538,0.608,0.173,"38"
"2389","45","069","11,728",0.278,5.3,4.6,0.14,0.249,0.374,5.2,0.327,0.429,0.129,0.281,"795.9",65,29,"179",81.36,"27,924",0.207,0.152,0.505,0.047,0.004,0.001,0.032,0.399,0.007,0.468,0.55,0.159,"32"
"2390","45","071","8,950",0.177,4.1,4,0.12,0.193,0.334,7.2,0.262,0.594,0.141,0.385,"598.8",50.9,67,"61",45.29,"37,783",0.22,0.18,0.304,0.008,0.007,0.003,0.075,0.6,0.021,0.514,0.678,0.128,"37"
"2391","45","073","8,740",0.169,4.1,4.1,0.09,0.2,0.293,7.4,0.244,0.69,0.152,0.375,"359.1",49.1,57,"73",47.63,"75,192",0.204,0.216,0.076,0.003,0.008,0,0.048,0.852,0.012,0.505,0.649,0.121,"80"
"2392","45","075","11,184",0.207,4.4,4.1,0.13,0.2,0.406,5.5,0.275,0.513,0.128,0.396,"960.9",49.3,49,"137",40.44,"90,090",0.226,0.171,0.616,0.006,0.01,0,0.021,0.336,0.008,0.531,0.638,0.151,"54"
"2393","45","077","8,640",0.169,4,4.1,0.09,0.188,0.306,6.8,0.23,0.586,0.165,0.459,"310.9",28.2,69,"96",51.36,"120,368",0.197,0.152,0.068,0.003,0.019,0,0.034,0.864,0.007,0.502,0.358,0.097,"49"
"2394","45","079","7,415",0.166,3.6,3.9,0.11,0.163,0.319,6.3,0.221,0.808,0.185,0.487,"734.3",28.2,83,"284",37.35,"401,566",0.22,0.113,0.46,0.004,0.027,0.002,0.051,0.441,0.014,0.515,0.091,0.112,"79"
"2395","45","081","8,915",0.2,4.2,4.1,0.09,0.187,0.36,7.8,0.282,0.451,0.14,0.423,"573.1",48.2,10,"50",33.15,"20,026",0.22,0.183,0.255,0.015,0.003,0.01,0.149,0.58,0.059,0.496,0.805,0.132,"35"
"2396","45","083","8,273",0.18,4,4.2,0.1,0.21,0.294,6.5,0.265,0.745,0.138,0.362,"511.9",47.8,67,"90",59.42,"293,542",0.237,0.151,0.206,0.004,0.023,0.001,0.064,0.69,0.023,0.515,0.274,0.112,"55"
"2397","45","085","8,774",0.2,4,4,0.1,0.187,0.345,6.1,0.298,0.666,0.142,0.408,"857.9",50.5,50,"133",54.5,"107,919",0.246,0.145,0.465,0.005,0.013,0.001,0.038,0.464,0.011,0.518,0.32,0.129,"55"
"2398","45","087","11,596",0.197,4.1,4.2,0.12,0.214,0.368,6.6,0.342,0.541,0.146,0.375,"506.2",66.7,54,"83",83.75,"27,876",0.218,0.185,0.314,0.003,0.003,0.001,0.012,0.654,0.002,0.525,0.654,0.138,"29"
"2399","45","089","11,631",0.269,4.7,4.4,0.13,0.216,0.427,5.5,0.338,0.364,0.118,0.241,"565.1",44.6,9,"125",62.74,"32,695",0.217,0.179,0.647,0.004,0.004,0,0.023,0.315,0.007,0.515,0.819,0.177,"18"
"2400","45","091","7,065",0.154,3.6,3.7,0.08,0.18,0.286,7.3,0.216,0.792,0.169,0.405,"448.8",36.3,45,"163",52.73,"245,346",0.247,0.131,0.191,0.009,0.018,0.001,0.05,0.716,0.011,0.517,0.23,0.106,"34"
"2402","46","003","",0.096,2.5,2.3,0.07,0.141,0.307,5.6,0.314,NA,0.183,0.143,"",NA,NA,"",44,"2,745",0.263,0.197,0.004,0.02,0.006,0,0.044,0.918,0.027,0.485,1,0.089,"109"
"2403","46","005","7,424",0.126,3,2.6,0.08,0.167,0.315,7.5,0.263,0.64,0.166,0.2,"394.3",57.6,66,"270",50.46,"18,169",0.258,0.167,0.012,0.013,0.063,0.002,0.097,0.805,0.064,0.493,0.274,0.097,"116"
"2404","46","007","12,397",0.229,4.6,3.8,0.06,0.287,0.365,1.8,0.269,0.02,0.149,0.5,"1,018.6",77.7,29,"",83.39,"3,430",0.336,0.123,0.003,0.588,0.006,0,0.034,0.336,0,0.522,1,0.141,"58"
"2405","46","009","5,188",0.115,2.8,2.5,0.06,0.166,0.328,5.4,0.266,0.485,0.196,0.429,"128.0",13.9,71,"14",79.29,"7,023",0.194,0.2,0.012,0.074,0.002,0,0.022,0.88,0.003,0.42,1,0.093,"114"
"2406","46","011","4,438",0.105,2.8,2.5,0.05,0.144,0.279,6.5,0.196,0.804,0.227,0.409,"294.2",11,52,"102",54.13,"33,314",0.197,0.105,0.014,0.013,0.028,0.001,0.025,0.909,0.008,0.49,0.297,0.059,"75"
"2407","46","013","5,658",0.116,2.7,2.4,0.06,0.148,0.304,8,0.229,0.673,0.184,0.182,"283.9",26.4,74,"341",51.81,"38,408",0.237,0.16,0.015,0.033,0.019,0.002,0.025,0.892,0.016,0.507,0.289,0.078,"128"
"2408","46","015","8,201",0.117,3,2.7,0.06,0.173,0.354,7.4,0.243,0.536,0.175,0.4,"188.9",30.7,168,"151",44.84,"5,309",0.254,0.173,0.004,0.092,0.003,0,0.024,0.855,0.005,0.511,1,0.096,"132"
"2409","46","017","20,030",0.281,5.4,4.2,0.07,0.371,0.418,4.6,0.314,NA,0.165,1,"1,980.2",99.4,49,"144",NA,"2,077",0.405,0.072,0.006,0.787,0.001,0,0.035,0.179,0.001,0.502,1,0.151,"48"
"2410","46","019","6,861",0.11,2.9,2.5,0.05,0.165,0.265,7.4,0.241,0.546,0.171,0.625,"215.1",32.7,29,"",28.94,"10,298",0.242,0.185,0.007,0.02,0.003,0.001,0.037,0.915,0.001,0.497,0.482,0.095,"39"
"2411","46","021","",0.109,2.8,2.6,NA,0.152,0.325,5.6,0.301,NA,0.164,0.333,"",NA,0,"",NA,"1,386",0.166,0.247,0.003,0.008,0.005,0,0.014,0.962,0,0.485,1,0.106,"0"
"2412","46","023","6,620",0.162,3.7,3.2,0.05,0.209,0.35,6.3,0.258,0.485,0.159,0.7,"868.1",67.8,87,"",87.99,"9,287",0.295,0.179,0.004,0.324,0.002,0,0.025,0.632,0.002,0.5,1,0.122,"97"
"2413","46","025","5,826",0.104,2.7,2.4,0.04,0.145,0.337,7.3,0.267,0.409,0.178,0.4,"139.5",15.2,NA,"",70.25,"3,645",0.239,0.204,0.013,0.002,0.001,0,0.028,0.949,0.006,0.493,1,0.096,"27"
"2414","46","027","5,870",0.139,3.3,2.8,0.06,0.199,0.292,7.1,0.223,0.807,0.213,0.25,"410.4",8.7,65,"43",57.61,"13,932",0.181,0.112,0.016,0.03,0.021,0.001,0.028,0.888,0.008,0.507,0.243,0.067,"100"
"2415","46","029","5,362",0.107,2.9,2.4,0.05,0.165,0.301,7.8,0.231,0.741,0.188,0.067,"326.0",40,101,"204",61.1,"27,938",0.244,0.155,0.007,0.023,0.008,0,0.019,0.934,0.004,0.499,0.225,0.077,"54"
"2416","46","031","23,519",0.265,5.2,4.1,0.07,0.351,0.391,0,0.292,0.007,0.167,0.25,"2,084.9",84,NA,"96",110.74,"4,182",0.346,0.105,0.002,0.64,0.004,0.001,0.039,0.315,0.001,0.487,1,0.151,"48"
"2417","46","033","5,734",0.095,2.5,2.3,0.07,0.133,0.287,8.1,0.234,0.761,0.16,0.545,"419.7",31,71,"107",33.28,"8,445",0.169,0.256,0.007,0.034,0.005,0,0.03,0.908,0,0.503,1,0.103,"36"
"2418","46","035","5,798",0.105,2.7,2.4,0.06,0.155,0.35,7.8,0.241,0.772,0.184,0.286,"354.1",39.7,91,"136",54.91,"19,885",0.23,0.174,0.009,0.028,0.005,0.001,0.024,0.922,0.015,0.501,0.233,0.083,"65"
"2419","46","037","4,576",0.134,3.3,2.8,0.06,0.188,0.318,5.9,0.259,0.012,0.157,0.182,"249.4",30.5,36,"",52.29,"5,588",0.22,0.244,0.005,0.088,0.006,0,0.021,0.867,0.008,0.492,1,0.116,"107"
"2420","46","039","5,348",0.092,2.5,2.3,0.05,0.137,0.327,6.3,0.304,0.354,0.179,0,"",23.3,23,"",55.38,"4,312",0.23,0.21,0.01,0.004,0.001,0,0.031,0.947,0.012,0.484,1,0.092,""
"2421","46","041","21,944",0.244,4.7,3.9,0.07,0.322,0.397,4.4,0.307,0.007,0.155,0,"2,257.1",101,36,"53",49.03,"5,662",0.351,0.1,0.003,0.728,0.002,0,0.035,0.221,0.001,0.516,0.641,0.144,"247"
"2422","46","043","5,541",0.103,2.7,2.4,0.05,0.145,0.292,5.3,0.258,NA,0.167,0,"",19.5,66,"",73.72,"2,973",0.228,0.248,0.006,0.024,0.002,0,0.013,0.951,0,0.504,1,0.101,"168"
"2423","46","045","4,141",0.099,2.6,2.4,NA,0.14,0.296,6.9,0.26,0.389,0.173,0,"",14.4,49,"",82.43,"3,983",0.227,0.214,0.002,0.006,0.002,0,0.016,0.966,0.002,0.49,1,0.093,"126"
"2424","46","047","8,067",0.117,3,2.6,0.08,0.155,0.305,6.6,0.246,0.75,0.156,0.364,"157.8",44.1,88,"394",47.32,"6,845",0.179,0.261,0.01,0.07,0.009,0.001,0.037,0.85,0,0.493,0.5,0.117,"263"
"2425","46","049","",0.122,3,2.7,NA,0.157,0.299,4.2,0.308,0.35,0.156,NA,"",NA,42,"",119.7,"2,357",0.224,0.234,0.003,0.002,0.002,0,0.011,0.974,0.003,0.495,1,0.107,"170"
"2426","46","051","4,458",0.101,2.6,2.4,0.04,0.15,0.32,8,0.303,0.629,0.18,0.5,"110.2",29,82,"14",49.1,"7,241",0.224,0.2,0.009,0.009,0.004,0,0.028,0.941,0.017,0.488,0.554,0.092,"55"
"2427","46","053","11,017",0.127,3.2,2.8,0.05,0.17,0.326,6.6,0.297,0.21,0.152,0.25,"93.8",22.1,71,"",133.4,"4,217",0.227,0.241,0.004,0.076,0.004,0.003,0.014,0.88,0.002,0.494,1,0.115,"142"
"2428","46","055","",0.117,2.9,2.6,NA,0.157,0.335,7.5,0.277,0.425,0.157,0.4,"",30,53,"",61.99,"1,847",0.224,0.232,0.007,0.021,0.007,0.001,0.015,0.919,0,0.499,1,0.108,"0"
"2429","46","057","5,655",0.099,2.6,2.4,0.04,0.149,0.32,5.3,0.241,0.281,0.179,0,"101.4",39.7,17,"",47.93,"5,989",0.313,0.175,0.004,0.005,0.003,0,0.033,0.949,0.017,0.498,1,0.088,"67"
"2430","46","059","",0.094,2.6,2.3,0.06,0.14,0.303,7.3,0.29,0.484,0.174,0.333,"118.1",18.9,88,"",96.53,"3,345",0.21,0.245,0.001,0.004,0.004,0.001,0.012,0.971,0.001,0.495,1,0.095,"149"
"2431","46","061","7,133",0.107,2.8,2.5,0.07,0.165,0.277,8,0.26,0.289,0.19,0,"",NA,NA,"",39.05,"3,419",0.33,0.136,0.002,0.004,0.004,0,0.008,0.978,0.002,0.486,1,0.088,"0"
"2432","46","063","",0.109,2.8,2.5,NA,0.164,0.313,4.4,0.278,0.186,0.187,0.25,"",NA,0,"",NA,"1,250",0.224,0.157,0.005,0.022,0.002,0,0.021,0.937,0,0.482,1,0.091,"240"
"2433","46","065","4,932",0.098,2.6,2.5,0.05,0.152,0.294,7.9,0.219,0.769,0.197,0.5,"452.7",35.2,57,"170",32.67,"17,642",0.238,0.151,0.01,0.11,0.007,0,0.028,0.833,0.009,0.51,0.253,0.082,"96"
"2434","46","067","7,196",0.107,2.8,2.5,0.03,0.14,0.315,7.2,0.314,0.422,0.163,0.25,"83.5",12.4,112,"28",43.26,"7,200",0.236,0.237,0.007,0.014,0.002,0,0.02,0.951,0.004,0.509,1,0.098,"139"
"2435","46","069","",0.093,2.5,2.3,NA,0.136,0.314,5.9,0.287,0.626,0.175,0,"",NA,0,"",88.98,"1,396",0.214,0.239,0.004,0.092,0.003,0.001,0.016,0.872,0.007,0.495,1,0.094,"72"
"2436","46","071","18,735",0.192,4.2,3.5,0.08,0.247,0.335,2.9,0.295,0.011,0.17,0.385,"752.1",98.1,NA,"",69.97,"3,274",0.341,0.133,0.005,0.519,0.001,0.001,0.033,0.416,0,0.498,1,0.127,"92"
"2437","46","073","",0.101,2.6,2.4,0.06,0.136,0.287,4.5,0.282,0.498,0.164,0.2,"",NA,97,"",53.42,"2,007",0.232,0.249,0.002,0.005,0.002,0.001,0.049,0.933,0.009,0.497,1,0.102,"100"
