"","State_FIPS_Code","County_FIPS_Code","A_Wh_Comp","A_Bl_Comp","A_Ot_Comp","A_Hi_Comp","B_Wh_Cancer","B_Bl_Cancer","B_Ot_Cancer","B_Hi_Cancer","C_Wh_Suicide","C_Bl_Suicide","C_Ot_Suicide","C_Hi_Suicide","C_Wh_Cancer","C_Bl_Cancer","C_Ot_Cancer","C_Hi_Cancer","D_Wh_Cancer","D_Bl_Cancer","D_Ot_Cancer","D_Hi_Cancer","D_Wh_HeartDis","D_Bl_HeartDis","D_Ot_HeartDis","D_Hi_HeartDis","D_Wh_Suicide","D_Bl_Suicide","D_Ot_Suicide","D_Hi_Suicide","E_Wh_Cancer","E_Bl_Cancer","E_Ot_Cancer","E_Hi_Cancer","E_Wh_HeartDis","E_Bl_HeartDis","E_Ot_HeartDis","E_Hi_HeartDis","F_Wh_HeartDis","F_Bl_HeartDis","F_Ot_HeartDis","F_Hi_HeartDis","F_Wh_Cancer","F_Bl_Cancer","F_Ot_Cancer","F_Hi_Cancer"
"1865","36","077",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,24,NA,NA,NA,34,NA,NA,NA,22,NA,NA,NA
"1866","36","079",NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,22,NA,NA,NA,38,NA,NA,42,26,NA,NA,27
"1867","36","081",58,68,63,58,13,17,NA,11,NA,NA,NA,NA,13,NA,13,NA,16,15,30,17,NA,13,12,NA,NA,NA,NA,NA,34,29,37,32,29,31,27,25,56,53,44,50,20,20,24,21
"1868","36","083",50,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,38,37,NA,NA,24,20,NA,NA,34,28,NA,NA,22,26,NA,NA
"1869","36","085",56,54,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,11,NA,17,12,15,NA,NA,NA,NA,NA,NA,38,28,44,34,28,23,18,27,55,43,43,48,20,24,21,20
"1870","36","087",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,14,NA,13,NA,12,NA,NA,NA,NA,NA,NA,42,29,48,34,20,27,21,16,40,34,41,36,21,22,29,18
"1871","36","089",35,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,35,NA,NA,NA,25,NA,NA,NA,29,NA,NA,NA,21,NA,NA,NA
"1872","36","091",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,24,NA,NA,NA,32,24,NA,NA,24,29,NA,NA
"1873","36","093",55,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,13,NA,NA,NA,17,10,NA,NA,19,15,NA,NA,12,NA,NA,NA,33,20,NA,NA,27,22,NA,NA,34,34,NA,NA,22,26,NA,NA
"1874","36","095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,37,NA,NA,NA,27,NA,NA,NA,30,NA,NA,NA,25,NA,NA,NA
"1875","36","097",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,37,NA,NA,NA,28,NA,NA,NA,36,NA,NA,NA,21,NA,NA,NA
"1876","36","099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,27,NA,NA,NA,33,NA,NA,NA,23,NA,NA,NA
"1877","36","101",33,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,12,NA,NA,NA,10,NA,NA,NA,34,30,NA,NA,27,26,NA,NA,31,38,NA,NA,22,13,NA,NA
"1878","36","103",56,61,NA,53,18,17,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,19,15,NA,16,NA,11,NA,NA,NA,NA,NA,NA,41,28,33,34,21,25,24,21,40,38,32,39,22,25,22,21
"1879","36","105",68,NA,NA,NA,13,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,34,23,NA,NA,25,25,NA,29,38,32,NA,33,24,24,NA,26
"1880","36","107",38,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,12,NA,NA,NA,16,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,27,NA,NA,NA,29,NA,NA,NA,24,NA,NA,NA
"1881","36","109",33,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,14,NA,NA,NA,19,NA,NA,NA,12,NA,NA,NA,15,NA,NA,NA,39,NA,NA,NA,18,NA,NA,NA,31,24,NA,NA,22,25,NA,NA
"1882","36","111",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,19,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,40,37,NA,32,23,25,NA,18,35,34,NA,39,24,20,NA,18
"1883","36","113",45,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,17,NA,NA,NA,11,NA,NA,NA,41,NA,NA,NA,25,NA,NA,NA,29,NA,NA,NA,24,NA,NA,NA
"1884","36","115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,42,NA,NA,NA,24,NA,NA,NA,30,NA,NA,NA,22,NA,NA,NA
"1885","36","117",68,NA,NA,NA,10,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,39,26,NA,NA,23,23,NA,NA,28,17,NA,NA,22,29,NA,NA
"1886","36","119",54,60,NA,49,20,22,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,19,11,21,18,11,15,NA,11,NA,NA,NA,NA,40,38,35,34,22,24,11,17,40,38,30,37,23,24,28,25
"1887","36","121",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,11,NA,NA,NA,17,NA,NA,NA,43,NA,NA,NA,19,NA,NA,NA,34,NA,NA,NA,23,NA,NA,NA
"1888","36","123",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,27,NA,NA,NA,31,NA,NA,NA,22,NA,NA,NA
"1889","37","001",47,62,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,14,15,NA,NA,12,15,NA,NA,NA,NA,NA,NA,36,28,NA,NA,19,23,NA,NA,27,28,NA,NA,20,24,NA,NA
"1890","37","003",NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,13,NA,NA,NA,26,NA,NA,NA,33,33,NA,NA,27,33,NA,NA,33,31,NA,NA,21,23,NA,NA
"1891","37","005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,14,NA,NA,NA,14,NA,NA,NA,34,NA,NA,NA,29,NA,NA,NA,27,15,NA,NA,23,10,NA,NA
"1892","37","007",NA,62,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,26,11,NA,NA,19,16,NA,NA,NA,NA,NA,NA,30,21,NA,NA,26,27,NA,NA,37,36,NA,NA,19,23,NA,NA
"1893","37","009",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,29,NA,NA,NA,27,NA,NA,NA,30,17,NA,NA,21,25,NA,NA
"1894","37","011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,26,NA,NA,NA,35,NA,NA,NA,20,NA,NA,NA
"1895","37","013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,15,16,NA,NA,11,NA,NA,NA,35,27,NA,NA,29,28,NA,NA,38,34,NA,NA,21,19,NA,NA
"1896","37","015",NA,65,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,15,13,NA,NA,18,18,NA,NA,NA,NA,NA,NA,32,26,NA,NA,24,31,NA,NA,28,28,NA,NA,22,23,NA,NA
"1897","37","017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,12,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,28,28,NA,NA,27,29,NA,NA,30,34,NA,NA,18,17,NA,NA
"1898","37","019",50,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,15,20,NA,NA,NA,NA,NA,NA,35,34,NA,NA,25,17,NA,NA,31,31,NA,NA,26,20,NA,NA
"1899","37","021",60,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,17,12,NA,NA,NA,15,NA,NA,14,NA,NA,NA,36,30,NA,NA,22,20,NA,NA,28,31,NA,NA,21,23,NA,NA
"1900","37","023",47,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,13,21,NA,NA,12,17,NA,NA,36,27,NA,NA,24,25,NA,NA,29,30,NA,NA,21,19,NA,NA
"1901","37","025",42,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19,NA,NA,11,11,NA,NA,11,14,NA,NA,36,25,NA,NA,27,26,NA,NA,28,33,NA,NA,20,18,NA,NA
"1902","37","027",41,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,33,33,NA,NA,26,33,NA,NA,29,32,NA,NA,21,21,NA,NA
"1903","37","029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,17,NA,NA,NA,37,30,NA,NA,28,27,NA,NA,27,31,NA,NA,30,34,NA,NA
"1904","37","031",NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,17,NA,NA,NA,18,NA,NA,NA,38,27,NA,NA,22,38,NA,NA,32,40,NA,NA,23,18,NA,NA
"1905","37","033",48,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,11,15,NA,NA,14,12,NA,NA,14,NA,NA,NA,38,32,NA,NA,24,27,NA,NA,34,30,NA,NA,21,25,NA,NA
"1906","37","035",34,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,23,NA,NA,14,NA,NA,NA,35,25,NA,NA,22,19,NA,NA,26,25,24,NA,20,20,NA,NA
"1907","37","037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,16,12,NA,NA,23,36,NA,NA,10,NA,NA,NA,43,27,NA,NA,19,30,NA,NA,29,23,NA,NA,21,20,NA,NA
"1908","37","039",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,31,NA,NA,NA,32,29,29,NA,23,15,21,NA
"1909","37","041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,11,11,NA,NA,NA,NA,NA,NA,36,28,NA,NA,29,24,NA,NA,32,30,NA,NA,21,21,NA,NA
"1910","37","043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,37,NA,NA,NA,25,NA,NA,NA,29,NA,NA,NA,25,NA,NA,NA
"1911","37","045",43,52,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,14,18,NA,NA,14,NA,NA,NA,33,25,NA,NA,25,29,NA,NA,33,33,NA,NA,21,21,NA,NA
"1912","37","047",67,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,12,NA,NA,12,21,NA,NA,NA,NA,NA,NA,31,26,NA,NA,32,30,NA,NA,37,37,58,NA,19,19,18,NA
"1913","37","049",52,72,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,18,15,NA,NA,10,17,NA,NA,11,NA,NA,NA,34,26,NA,NA,25,26,NA,NA,28,27,NA,NA,24,23,NA,NA
"1914","37","051",56,68,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,17,13,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,35,27,20,NA,21,21,30,NA,33,34,34,14,21,19,19,NA
"1915","37","053",NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,16,NA,NA,NA,14,NA,NA,NA,40,39,NA,NA,28,17,NA,NA,27,32,NA,NA,24,21,NA,NA
"1916","37","055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,20,NA,NA,NA,25,21,NA,NA,28,24,NA,NA
"1917","37","057",49,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,18,15,NA,NA,11,NA,NA,NA,11,NA,NA,NA,36,29,NA,NA,25,23,NA,NA,31,38,NA,NA,22,20,NA,NA
"1918","37","059",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,31,43,NA,NA,26,21,NA,NA,30,35,NA,NA,20,19,NA,NA
"1919","37","061",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,16,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,34,24,NA,NA,24,27,NA,NA,26,27,NA,NA,19,20,NA,NA
"1920","37","063",36,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,16,NA,NA,NA,11,NA,NA,14,NA,NA,NA,37,26,NA,NA,17,22,NA,NA,25,24,NA,NA,23,23,NA,NA
"1921","37","065",NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,14,17,NA,NA,NA,NA,NA,NA,33,32,NA,NA,27,22,NA,NA,33,30,NA,NA,20,19,NA,NA
"1922","37","067",43,66,NA,48,10,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,20,16,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,39,29,NA,NA,21,22,NA,NA,25,25,NA,NA,21,22,NA,NA
"1923","37","069",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,14,15,NA,NA,18,NA,NA,NA,34,29,NA,NA,26,24,NA,NA,31,30,NA,NA,20,21,NA,NA
"1924","37","071",51,75,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,17,11,NA,NA,11,16,NA,NA,12,NA,NA,NA,32,28,NA,NA,24,18,NA,NA,30,31,NA,NA,20,17,NA,NA
"1925","37","073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,18,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,31,38,NA,NA,26,24,NA,NA,33,28,NA,NA,19,25,NA,NA
"1926","37","075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,28,NA,15,NA,25,NA,NA,NA,32,NA,38,NA,24,NA,29,NA
"1927","37","077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,19,NA,NA,16,17,NA,NA,NA,NA,NA,NA,31,35,NA,NA,20,28,NA,NA,29,28,NA,NA,20,25,NA,NA
"1928","37","079",NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,10,13,NA,NA,12,NA,NA,NA,33,28,NA,NA,30,32,NA,NA,30,27,NA,NA,21,23,NA,NA
"1929","37","081",44,60,NA,NA,NA,NA,NA,NA,18,12,NA,NA,NA,NA,NA,NA,16,11,NA,NA,14,16,NA,14,11,NA,NA,NA,34,29,32,NA,23,21,14,NA,25,26,21,43,21,22,32,26
"1930","37","083",NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,14,NA,NA,NA,14,NA,NA,16,NA,NA,NA,30,31,29,NA,22,23,24,NA,34,31,28,NA,19,21,13,NA
"1931","37","085",67,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,16,NA,NA,12,11,NA,NA,14,NA,NA,NA,33,24,NA,NA,26,25,NA,NA,30,27,NA,NA,22,24,NA,NA
"1932","37","087",NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,38,NA,NA,NA,23,NA,NA,NA,30,25,NA,NA,19,17,NA,NA
"1933","37","089",48,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,38,18,NA,NA,20,20,NA,NA,29,28,NA,NA,21,20,NA,NA
"1934","37","091",NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,11,NA,NA,17,18,NA,NA,NA,NA,NA,NA,38,32,NA,NA,26,25,NA,NA,32,26,35,NA,18,24,19,NA
"1935","37","093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,28,28,NA,23,24,40,NA,29,27,34,NA,23,25,21,NA
"1936","37","095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,11,NA,NA,26,28,NA,NA,43,36,NA,NA,19,16,NA,NA
"1937","37","097",32,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,20,11,NA,NA,12,NA,NA,NA,10,NA,NA,NA,39,30,NA,NA,22,23,NA,NA,33,32,NA,NA,20,21,NA,NA
"1938","37","099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,33,NA,22,NA,24,NA,16,NA,29,NA,21,NA,21,NA,17,NA
"1939","37","101",56,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,13,17,NA,NA,11,NA,NA,NA,34,22,NA,NA,27,35,NA,NA,33,36,NA,NA,20,20,NA,NA
"1940","37","103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,17,NA,NA,10,17,NA,NA,10,NA,NA,NA,33,23,NA,NA,23,28,NA,NA,33,25,NA,NA,20,20,NA,NA
"1941","37","105",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,13,22,NA,NA,NA,NA,NA,NA,37,28,NA,NA,24,24,NA,NA,31,25,NA,NA,22,21,NA,NA
"1942","37","107",NA,51,NA,NA,NA,NA,NA,NA,14,13,NA,NA,NA,NA,NA,NA,15,10,NA,NA,10,13,NA,NA,10,NA,NA,NA,32,27,NA,NA,24,26,NA,NA,32,27,NA,NA,20,21,NA,NA
"1943","37","109",64,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,20,12,NA,NA,15,15,NA,NA,11,NA,NA,NA,36,18,NA,NA,26,27,NA,NA,30,29,NA,NA,20,23,NA,NA
"1944","37","111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,19,NA,NA,NA,14,NA,NA,NA,14,NA,NA,NA,34,NA,NA,NA,27,NA,NA,NA,29,24,NA,NA,23,18,NA,NA
"1945","37","113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,17,NA,NA,NA,14,NA,NA,NA,38,NA,NA,NA,23,NA,NA,NA,30,NA,NA,NA,20,NA,NA,NA
"1946","37","115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,35,NA,NA,NA,26,NA,NA,NA,28,NA,NA,NA,20,NA,NA,NA
"1947","37","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,13,23,NA,NA,NA,NA,NA,NA,30,32,NA,NA,31,24,NA,NA,33,30,NA,NA,19,20,NA,NA
"1948","37","119",46,58,NA,41,13,13,NA,NA,16,10,NA,13,NA,NA,NA,NA,15,NA,NA,NA,12,11,NA,NA,14,NA,NA,NA,37,29,49,23,20,24,NA,11,25,26,27,28,21,20,17,23
"1949","37","121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,12,NA,NA,NA,11,NA,NA,NA,38,NA,NA,NA,24,NA,NA,NA,32,NA,NA,NA,20,NA,NA,NA
"1950","37","123",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,13,10,NA,NA,15,NA,NA,NA,36,25,NA,NA,28,32,NA,NA,34,34,NA,NA,21,22,NA,NA
"1951","37","125",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,11,19,NA,NA,NA,NA,NA,NA,37,33,NA,NA,25,27,NA,NA,28,31,NA,NA,25,21,NA,NA
"1952","37","127",23,69,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,15,12,NA,NA,12,18,NA,NA,12,NA,NA,NA,37,30,NA,NA,24,24,NA,NA,28,27,NA,NA,19,21,NA,NA
"1953","37","129",57,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,11,22,NA,NA,14,NA,NA,NA,39,25,NA,NA,19,24,NA,NA,29,27,NA,NA,23,20,NA,NA
"1954","37","131",NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15,NA,NA,NA,19,NA,NA,18,NA,NA,NA,36,25,NA,NA,26,26,NA,NA,33,28,NA,NA,19,25,NA,NA
"1955","37","133",35,71,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12,15,NA,NA,13,NA,NA,NA,12,NA,NA,NA,34,23,NA,NA,22,26,NA,NA,31,29,NA,NA,25,19,NA,NA
"1956","37","135",62,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,23,18,NA,NA,17,NA,NA,NA,14,NA,NA,NA,43,36,NA,NA,26,21,NA,NA,23,23,NA,NA,22,25,NA,NA
"1957","37","137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,36,30,NA,NA,26,20,NA,NA,30,30,NA,NA,25,20,NA,NA
"1958","37","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,20,NA,NA,15,24,NA,NA,NA,NA,NA,NA,41,33,NA,NA,22,26,NA,NA,29,28,NA,NA,20,22,NA,NA
"1959","37","141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,13,NA,NA,12,19,NA,NA,10,NA,NA,NA,42,28,NA,NA,22,27,NA,NA,30,31,NA,NA,24,19,NA,NA
"1960","37","143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,28,NA,NA,11,NA,NA,NA,26,NA,NA,NA,36,31,NA,NA,26,28,NA,NA,34,30,NA,NA,23,21,NA,NA
"1961","37","145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,16,14,NA,NA,19,NA,NA,NA,27,31,NA,NA,26,22,NA,NA,27,31,NA,NA,22,25,NA,NA
"1962","37","147",55,74,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,17,13,NA,NA,14,18,NA,NA,14,NA,NA,NA,34,30,NA,NA,24,23,NA,NA,29,26,NA,NA,22,21,NA,NA
"1963","37","149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,34,29,NA,NA,21,26,NA,NA,29,28,NA,NA,20,28,NA,NA
"1964","37","151",37,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,13,NA,NA,NA,15,NA,NA,NA,42,31,NA,NA,20,22,NA,NA,28,27,NA,NA,21,28,NA,NA
"1965","37","153",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,12,NA,NA,NA,NA,10,NA,NA,17,19,NA,NA,15,NA,NA,NA,34,25,NA,NA,27,37,NA,NA,35,37,NA,NA,19,19,NA,NA
"1966","37","155",NA,54,64,NA,NA,NA,15,NA,NA,NA,12,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,18,20,NA,NA,NA,NA,NA,34,31,25,NA,23,26,28,NA,31,28,36,NA,19,20,17,NA
"1967","37","157",47,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,11,19,NA,NA,12,NA,NA,NA,35,30,NA,NA,25,27,NA,NA,28,28,NA,NA,22,22,NA,NA
"1968","37","159",55,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,14,21,NA,NA,NA,13,NA,NA,12,NA,NA,NA,30,30,NA,NA,27,26,NA,NA,34,34,NA,NA,19,19,NA,NA
"1969","37","161",68,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,12,22,NA,NA,18,NA,NA,NA,31,31,NA,NA,27,27,NA,NA,29,26,NA,NA,19,19,NA,NA
"1970","37","163",NA,80,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,14,12,NA,NA,NA,13,NA,NA,12,NA,NA,10,35,29,NA,NA,27,22,NA,NA,28,25,17,NA,19,23,22,NA
